index,address,subway_station,subway_station.1,subway_station.2,police,police.1,police.2,primary_school,primary_school.1,primary_school.2,university,university.1,university.2,library,library.1,library.2,night_club,night_club.1,night_club.2,shopping_mall,shopping_mall.1,shopping_mall.2,supermarket,supermarket.1,supermarket.2,bus_station,bus_station.1,bus_station.2,park,park.1,park.2,church,church.1,church.2,hospital,hospital.1,hospital.2,latitude,longitude,Transaction Date,Total Cost(NTD),Cost per Sqaure Meter,Building Completion Date,Transacted Floor,Total Floor,Total Area Transacted (Sqaure Meter),Bed Rooms,Living/Dining Rooms,Bathrooms,Main construction Method,Type of Building,transaction year,time delta,time delta year,500_label,1km_label,3km_label,500_price_label,1km_price_label,3km_price_label,house_no_price_label,house_price_label
701,臺北市士林區小北街２８號七樓,1.0,2.0,6.0,3.0,5.0,17.0,1.0,3.0,19.0,9.0,10.0,43.0,0.0,6.0,22.0,2.0,5.0,14.0,7.0,8.0,24.0,1.0,7.0,46.0,9.0,14.0,46.0,5.0,28.0,60.0,4.0,23.0,60.0,1.0,30.0,60.0,25.0907025,121.5253154,2020-04-24,17050000,273764,2019-02-12,3,9.0,62.28,1,1,1,Reinforced Concrete,Studio,2020,437 days,1.0,2,2,1,0,0,0,2,0
702,臺北市北投區中央南路一段１０２巷１６弄１４號三樓,1.0,3.0,6.0,2.0,3.0,7.0,1.0,6.0,15.0,1.0,1.0,31.0,0.0,3.0,16.0,3.0,5.0,10.0,0.0,0.0,3.0,5.0,11.0,32.0,8.0,11.0,28.0,7.0,34.0,60.0,8.0,14.0,39.0,6.0,15.0,60.0,25.131316,121.500459,2020-03-30,10500000,125523,1977-10-19,2,4.0,83.65,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,15503 days,42.0,0,0,2,1,1,1,2,1
703,臺北市北投區石牌路一段166巷94號5樓,2.0,2.0,6.0,4.0,7.0,10.0,2.0,7.0,22.0,0.0,12.0,34.0,2.0,9.0,26.0,2.0,4.0,12.0,0.0,2.0,13.0,5.0,16.0,60.0,3.0,9.0,44.0,5.0,21.0,60.0,5.0,22.0,60.0,6.0,38.0,60.0,25.1123138,121.5150223,2020-04-19,9080000,162666,1977-03-23,1,5.0,55.82,2,1,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,15733 days,43.0,2,2,1,3,3,3,2,1
704,臺北市北投區珠海路１９號二樓,1.0,2.0,5.0,1.0,3.0,5.0,4.0,7.0,14.0,0.0,3.0,27.0,1.0,4.0,11.0,2.0,5.0,7.0,0.0,0.0,2.0,5.0,13.0,26.0,0.0,8.0,23.0,12.0,37.0,60.0,9.0,19.0,31.0,8.0,23.0,32.0,25.137971,121.502051,2021-05-24,8000000,103199,1967-12-16,2,4.0,77.52,2,2,1,Reinforced Brick,Apartment (Below 5F without Elevator),2021,19518 days,53.0,0,2,2,1,1,1,2,1
705,臺北市士林區通河東街一段６巷１０號,0.0,1.0,8.0,0.0,4.0,24.0,1.0,4.0,22.0,0.0,2.0,35.0,1.0,4.0,32.0,2.0,7.0,48.0,1.0,10.0,33.0,2.0,7.0,60.0,0.0,6.0,60.0,6.0,27.0,60.0,4.0,11.0,60.0,1.0,5.0,60.0,25.0820069,121.5178911,2020-04-22,14300000,179987,1973-08-15,1,4.0,79.45,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,17052 days,46.0,2,0,3,3,3,3,2,0
706,臺北市松山區八德路四段２６１號四樓,1.0,2.0,4.0,0.0,1.0,9.0,2.0,7.0,11.0,4.0,8.0,11.0,2.0,8.0,19.0,6.0,11.0,14.0,1.0,13.0,24.0,5.0,20.0,34.0,2.0,13.0,24.0,8.0,31.0,60.0,9.0,35.0,60.0,5.0,33.0,51.0,25.0491104,121.5653249,2020-04-17,18950000,178437,1989-11-21,3,7.0,106.2,3,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,11105 days,30.0,0,2,2,3,3,3,2,0
707,臺北市松山區延吉街４６巷５號六樓,0.0,3.0,6.0,0.0,5.0,7.0,0.0,9.0,14.0,3.0,12.0,16.0,1.0,16.0,24.0,11.0,28.0,41.0,3.0,31.0,46.0,5.0,19.0,37.0,4.0,21.0,40.0,10.0,26.0,55.0,16.0,58.0,60.0,15.0,60.0,60.0,25.045224,121.553346,2020-05-06,24000000,153296,1978-03-30,1,7.0,156.56,2,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,15378 days,42.0,0,3,3,3,3,3,0,1
708,臺北市松山區民權東路五段１２號三樓,0.0,0.0,2.0,1.0,5.0,5.0,3.0,4.0,6.0,0.0,1.0,3.0,1.0,2.0,4.0,0.0,1.0,5.0,1.0,2.0,10.0,1.0,12.0,24.0,0.0,4.0,12.0,6.0,29.0,53.0,7.0,13.0,21.0,3.0,6.0,23.0,25.0627447,121.5635789,2020-04-22,31880000,176084,1982-12-22,2,7.0,181.05,6,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13636 days,37.0,2,0,2,3,3,3,0,0
709,臺北市信義區吳興街１５６巷３４號三樓,0.0,3.0,5.0,2.0,9.0,9.0,2.0,5.0,7.0,14.0,25.0,28.0,3.0,10.0,14.0,1.0,17.0,24.0,2.0,17.0,27.0,5.0,21.0,41.0,4.0,23.0,35.0,10.0,32.0,60.0,10.0,36.0,48.0,23.0,28.0,60.0,25.0284225,121.5602528,2020-04-06,9300000,134627,1974-11-25,4,4.0,69.08,2,1,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,16569 days,45.0,1,1,1,1,1,1,2,1
710,臺北市南港區中坡北路３０巷１１號四樓,1.0,3.0,4.0,1.0,4.0,5.0,2.0,10.0,13.0,0.0,1.0,5.0,4.0,7.0,12.0,2.0,14.0,15.0,3.0,8.0,9.0,6.0,20.0,24.0,7.0,15.0,18.0,17.0,42.0,60.0,13.0,31.0,47.0,18.0,28.0,34.0,25.045843,121.581276,2020-04-17,18400000,204444,1974-03-11,4,4.0,90.0,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,16839 days,46.0,0,2,2,3,3,3,2,0
711,臺北市信義區虎林街１２０巷１７９號二樓,1.0,4.0,5.0,2.0,3.0,13.0,2.0,8.0,10.0,1.0,5.0,8.0,4.0,10.0,14.0,5.0,15.0,29.0,0.0,25.0,38.0,5.0,23.0,26.0,3.0,24.0,31.0,10.0,39.0,60.0,12.0,37.0,52.0,8.0,20.0,26.0,25.0423315,121.5736836,2020-05-05,200000,3821,1982-10-21,2,5.0,52.34,3,1,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13711 days,37.0,0,1,2,1,1,1,2,1
712,臺北市信義區虎林街１０４巷１５３號,1.0,4.0,5.0,1.0,3.0,13.0,3.0,9.0,10.0,1.0,6.0,8.0,4.0,9.0,14.0,4.0,17.0,30.0,0.0,24.0,36.0,5.0,24.0,28.0,3.0,25.0,30.0,10.0,38.0,60.0,9.0,36.0,52.0,8.0,20.0,37.0,25.042851,121.5736308,2020-05-05,200000,6667,1997-02-03,2,3.0,30.0,9,0,9,Reinforced Concrete,Townhouse,2020,8492 days,23.0,0,1,2,1,1,1,2,1
713,臺北市信義區富陽街72巷13號3樓,1.0,2.0,15.0,0.0,3.0,28.0,0.0,4.0,34.0,3.0,20.0,60.0,1.0,4.0,59.0,2.0,7.0,60.0,1.0,4.0,60.0,7.0,21.0,60.0,5.0,12.0,60.0,7.0,35.0,60.0,11.0,28.0,60.0,1.0,25.0,60.0,25.0221861,121.5557746,2020-04-19,13620000,142156,1984-03-01,1,5.0,95.81,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13198 days,36.0,2,2,0,1,1,1,2,1
714,臺北市信義區忠孝東路五段372巷28弄17號6樓,1.0,3.0,6.0,1.0,11.0,13.0,3.0,7.0,9.0,1.0,5.0,9.0,2.0,9.0,17.0,3.0,17.0,27.0,0.0,26.0,38.0,4.0,19.0,25.0,2.0,17.0,31.0,9.0,41.0,60.0,12.0,30.0,39.0,7.0,18.0,24.0,25.0386512,121.5733825,2020-04-18,24680000,229027,1983-10-03,2,7.0,107.76,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13347 days,36.0,0,2,2,0,0,0,2,0
715,臺北市松山區南京東路四段23號11樓,1.0,2.0,5.0,3.0,5.0,11.0,3.0,8.0,11.0,2.0,10.0,38.0,6.0,17.0,23.0,4.0,13.0,35.0,12.0,19.0,41.0,4.0,23.0,39.0,5.0,18.0,42.0,10.0,52.0,60.0,14.0,50.0,60.0,15.0,56.0,60.0,25.051971,121.55042,2020-02-13,18300000,318704,2008-12-05,2,15.0,57.42,2,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4087 days,11.0,0,1,3,2,2,2,2,2
716,臺北市松山區民族東路687之1號3樓,1.0,2.0,2.0,1.0,3.0,3.0,0.0,3.0,3.0,0.0,20.0,25.0,2.0,4.0,9.0,2.0,5.0,9.0,1.0,11.0,21.0,3.0,10.0,24.0,12.0,17.0,26.0,4.0,29.0,52.0,5.0,16.0,30.0,0.0,24.0,33.0,25.0635562,121.5481632,2020-04-20,21880000,139115,1981-12-23,1,7.0,157.28,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13998 days,38.0,2,2,2,1,1,1,0,1
717,臺北市中山區松江路２２１巷２９號五樓,1.0,3.0,5.0,1.0,2.0,6.0,2.0,5.0,9.0,2.0,28.0,33.0,5.0,10.0,13.0,5.0,23.0,60.0,2.0,11.0,26.0,6.0,24.0,43.0,12.0,35.0,48.0,12.0,48.0,60.0,10.0,38.0,60.0,7.0,34.0,60.0,25.0584642,121.5357967,2020-04-26,31500000,198188,1984-07-16,2,7.0,158.94,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13068 days,35.0,0,1,3,3,3,3,0,0
718,臺北市大同區民權西路237之1號15樓之7,1.0,2.0,5.0,6.0,12.0,17.0,5.0,9.0,13.0,1.0,6.0,21.0,5.0,12.0,18.0,4.0,10.0,17.0,2.0,12.0,26.0,0.0,10.0,27.0,7.0,13.0,27.0,4.0,21.0,46.0,8.0,28.0,48.0,4.0,18.0,38.0,25.0631256,121.5117242,2020-05-05,37000000,200412,2019-06-25,2,19.0,184.62,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,315 days,0.0,2,2,2,3,3,3,0,0
719,臺北市大同區延平北路三段5號十一樓之1,1.0,2.0,5.0,6.0,12.0,16.0,4.0,9.0,14.0,1.0,5.0,22.0,4.0,12.0,18.0,3.0,10.0,16.0,1.0,11.0,24.0,0.0,10.0,28.0,5.0,14.0,30.0,5.0,21.0,47.0,7.0,29.0,47.0,4.0,17.0,38.0,25.063546,121.511289,2020-05-06,25500000,210119,2019-06-25,4,19.0,121.36,3,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,316 days,0.0,2,2,2,3,3,3,2,0
720,臺北市內湖區內湖路一段７３７巷３３弄３號五樓,1.0,2.0,7.0,1.0,2.0,11.0,1.0,4.0,19.0,5.0,16.0,33.0,1.0,2.0,12.0,0.0,1.0,8.0,2.0,4.0,31.0,6.0,13.0,58.0,5.0,12.0,43.0,8.0,23.0,60.0,9.0,21.0,60.0,6.0,11.0,60.0,25.0795485,121.5789401,2020-04-14,16500000,159021,1981-01-05,2,5.0,103.76,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14344 days,39.0,0,0,1,3,3,3,2,1
721,臺北市內湖區民權東路六段１８０巷４２弄９號３樓,0.0,0.0,12.0,1.0,1.0,23.0,1.0,1.0,29.0,1.0,13.0,34.0,2.0,4.0,20.0,0.0,0.0,16.0,1.0,2.0,38.0,2.0,3.0,60.0,0.0,2.0,60.0,5.0,21.0,60.0,3.0,5.0,60.0,14.0,22.0,60.0,25.0674852,121.5923373,2020-04-30,36000000,202302,2018-07-18,2,15.0,204.41,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,652 days,1.0,2,0,1,3,3,3,0,0
722,臺北市內湖區民權東路六段１８０巷４２弄７號５樓,0.0,0.0,12.0,1.0,1.0,23.0,1.0,1.0,29.0,1.0,13.0,34.0,2.0,4.0,20.0,0.0,0.0,16.0,1.0,2.0,38.0,2.0,3.0,60.0,0.0,2.0,60.0,5.0,21.0,60.0,3.0,5.0,60.0,14.0,22.0,60.0,25.0674826,121.5923647,2020-05-06,20800000,206483,2018-07-18,2,15.0,131.12,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,658 days,1.0,2,0,1,3,3,3,2,0
723,臺北市中山區中山北路二段２０巷７之１號,2.0,5.0,9.0,7.0,19.0,31.0,0.0,6.0,10.0,2.0,16.0,32.0,6.0,16.0,33.0,30.0,60.0,60.0,17.0,47.0,60.0,2.0,17.0,29.0,6.0,28.0,60.0,10.0,38.0,60.0,13.0,37.0,60.0,8.0,49.0,60.0,25.0534467,121.5216504,2020-04-17,70000000,513988,1976-11-17,2,6.0,136.19,0,0,0,Reinforced Concrete,Others,2020,15857 days,43.0,3,3,3,2,2,2,2,2
724,臺北市內湖區大湖山莊街63巷16號,1.0,1.0,6.0,1.0,3.0,11.0,1.0,1.0,11.0,0.0,1.0,26.0,0.0,0.0,10.0,0.0,2.0,6.0,0.0,0.0,8.0,2.0,3.0,38.0,2.0,4.0,34.0,7.0,26.0,60.0,4.0,5.0,49.0,1.0,2.0,56.0,25.086917,121.603675,2020-04-22,59000000,208783,2005-11-15,2,4.0,282.59,0,5,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,5272 days,14.0,2,0,1,3,3,3,0,0
725,臺北市內湖區大湖山莊街63巷16號2樓,1.0,1.0,6.0,1.0,3.0,11.0,1.0,1.0,11.0,0.0,1.0,26.0,0.0,0.0,10.0,0.0,2.0,6.0,0.0,0.0,8.0,2.0,3.0,38.0,2.0,4.0,34.0,7.0,26.0,60.0,4.0,5.0,49.0,1.0,2.0,56.0,25.086917,121.603675,2020-04-22,31000000,139020,2005-11-15,2,4.0,222.99,4,0,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,5272 days,14.0,2,0,1,1,1,1,0,1
726,臺北市內湖區大湖山莊街63巷16號3樓,1.0,1.0,6.0,1.0,3.0,11.0,1.0,1.0,11.0,0.0,1.0,26.0,0.0,0.0,10.0,0.0,2.0,6.0,0.0,0.0,8.0,2.0,3.0,38.0,2.0,4.0,34.0,7.0,26.0,60.0,4.0,5.0,49.0,1.0,2.0,56.0,25.086917,121.603675,2020-04-22,31000000,138560,2005-11-15,3,4.0,223.73,5,0,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,5272 days,14.0,2,0,1,1,1,1,0,1
727,臺北市內湖區民權東路六段１４６號七樓之１６,0.0,0.0,12.0,1.0,1.0,25.0,1.0,1.0,31.0,3.0,13.0,34.0,3.0,4.0,22.0,0.0,0.0,16.0,1.0,2.0,38.0,2.0,3.0,60.0,0.0,2.0,60.0,6.0,20.0,60.0,4.0,7.0,60.0,4.0,23.0,60.0,25.0687585,121.5894075,2020-05-15,8580000,196159,2007-06-21,3,12.0,43.74,0,0,0,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4712 days,12.0,2,0,1,3,3,3,2,0
728,臺北市內湖區新豐街156號6樓之2,0.0,0.0,9.0,0.0,3.0,18.0,2.0,3.0,28.0,2.0,2.0,35.0,0.0,1.0,20.0,0.0,0.0,24.0,0.0,7.0,36.0,0.0,7.0,60.0,1.0,3.0,60.0,3.0,22.0,60.0,1.0,5.0,60.0,3.0,5.0,60.0,25.0612054,121.5855487,2020-05-03,40500000,198170,2010-11-30,2,14.0,204.37,2,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,3442 days,9.0,2,0,1,3,3,3,0,0
729,臺北市內湖區南京東路六段１５５號三樓,0.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,5.0,0.0,0.0,3.0,0.0,2.0,3.0,0.0,3.0,8.0,5.0,17.0,20.0,2.0,12.0,20.0,0.0,9.0,14.0,9.0,29.0,59.0,2.0,9.0,19.0,0.0,5.0,25.0,25.0566231,121.579492,2020-04-14,25000000,153402,2009-01-05,2,7.0,162.97,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,4117 days,11.0,2,0,2,3,3,3,0,1
730,臺北市萬華區東園街６６巷２４弄１０號四樓,0.0,0.0,1.0,2.0,3.0,7.0,3.0,9.0,12.0,0.0,2.0,2.0,2.0,4.0,6.0,3.0,4.0,6.0,0.0,1.0,3.0,7.0,15.0,24.0,0.0,3.0,13.0,10.0,28.0,56.0,10.0,20.0,23.0,8.0,10.0,11.0,25.0248005,121.4955213,2020-05-10,25400000,121299,2017-05-15,4,12.0,209.4,4,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,1091 days,2.0,0,0,2,1,1,1,0,1
731,臺北市萬華區國興路84號8樓,0.0,0.0,2.0,0.0,10.0,19.0,3.0,11.0,15.0,0.0,2.0,7.0,3.0,11.0,19.0,1.0,3.0,8.0,0.0,0.0,6.0,7.0,16.0,29.0,1.0,12.0,27.0,9.0,50.0,60.0,9.0,29.0,42.0,3.0,9.0,23.0,25.0266694,121.5061428,2020-03-14,18880000,151270,1991-01-02,4,10.0,124.81,2,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,10664 days,29.0,2,0,2,3,3,3,2,1
732,臺北市萬華區武成街１２５巷４弄３３號,0.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,10.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,3.0,4.0,0.0,0.0,1.0,2.0,9.0,16.0,0.0,2.0,3.0,6.0,21.0,45.0,3.0,12.0,15.0,0.0,8.0,8.0,25.0200877,121.4936321,2020-05-04,2200000,54254,1964-04-02,4,3.0,40.55,3,1,1,Reinforced Brick,Townhouse,2020,20486 days,56.0,2,0,2,1,1,1,2,1
733,臺北市文山區興隆路四段179巷4號5樓,0.0,0.0,9.0,0.0,2.0,18.0,2.0,6.0,35.0,0.0,5.0,50.0,1.0,8.0,39.0,0.0,1.0,10.0,0.0,0.0,7.0,4.0,13.0,60.0,0.0,4.0,57.0,12.0,31.0,60.0,7.0,18.0,60.0,3.0,5.0,60.0,24.9835925,121.5624162,2020-04-25,10300000,99143,1981-05-21,2,5.0,103.89,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14219 days,38.0,2,0,1,1,1,1,2,1
734,臺北市文山區辛亥路五段87號4樓,0.0,2.0,8.0,2.0,4.0,19.0,2.0,8.0,33.0,6.0,12.0,60.0,2.0,3.0,35.0,1.0,2.0,11.0,0.0,0.0,9.0,3.0,8.0,52.0,2.0,7.0,58.0,4.0,26.0,60.0,3.0,17.0,60.0,1.0,19.0,60.0,24.9976716,121.55277,2020-04-25,11900000,144138,1983-08-18,2,7.0,82.56,3,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13400 days,36.0,2,0,1,1,1,1,2,1
735,臺北市文山區和平東路四段８８巷９號六樓,0.0,2.0,7.0,1.0,2.0,10.0,1.0,3.0,23.0,0.0,1.0,49.0,1.0,2.0,29.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,1.0,34.0,2.0,5.0,36.0,8.0,23.0,60.0,3.0,10.0,60.0,0.0,1.0,52.0,25.0049967,121.5672183,2020-04-21,11600000,131445,1997-12-30,2,6.0,88.25,2,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,8148 days,22.0,2,0,1,1,1,1,2,1
737,臺北市文山區車前路15號22樓,1.0,2.0,11.0,4.0,5.0,21.0,4.0,8.0,41.0,4.0,14.0,60.0,4.0,5.0,39.0,0.0,2.0,12.0,0.0,1.0,15.0,5.0,10.0,60.0,10.0,20.0,60.0,7.0,22.0,60.0,16.0,33.0,60.0,9.0,33.0,60.0,24.9913169,121.540815,2020-04-29,51000000,187135,2015-04-27,2,33.0,272.53,3,2,2,Steel Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,1829 days,5.0,0,2,1,3,3,3,0,0
738,臺北市文山區政大一街２６１號三樓,0.0,0.0,3.0,0.0,1.0,5.0,0.0,2.0,9.0,0.0,3.0,19.0,1.0,9.0,16.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,16.0,1.0,2.0,24.0,10.0,19.0,60.0,0.0,1.0,32.0,0.0,1.0,8.0,24.9866194,121.5851905,2020-05-08,15800000,122642,2014-11-13,5,5.0,128.83,2,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,2003 days,5.0,2,0,2,1,1,1,2,1
739,臺北市文山區政大二街９１號二樓之１,0.0,0.0,3.0,0.0,1.0,5.0,0.0,2.0,10.0,0.0,7.0,19.0,4.0,9.0,16.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,17.0,1.0,1.0,24.0,11.0,20.0,60.0,0.0,4.0,38.0,0.0,1.0,8.0,24.9875902,121.5837242,2020-04-13,44000000,144088,2008-11-11,3,5.0,305.37,3,2,3,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,4171 days,11.0,2,0,2,1,1,1,1,1
740,臺北市文山區汀州路四段１７７號四樓,1.0,1.0,2.0,1.0,3.0,6.0,3.0,4.0,8.0,10.0,16.0,60.0,4.0,5.0,7.0,0.0,3.0,4.0,1.0,2.0,5.0,4.0,7.0,16.0,2.0,8.0,15.0,12.0,34.0,54.0,5.0,12.0,29.0,1.0,1.0,5.0,25.0043963,121.5357043,2020-05-01,27300000,153207,2010-11-04,3,13.0,178.19,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,3466 days,9.0,2,0,2,3,3,3,0,1
741,臺北市文山區景興路102巷6號三樓,1.0,2.0,10.0,4.0,6.0,22.0,3.0,9.0,37.0,3.0,14.0,60.0,2.0,6.0,40.0,0.0,2.0,12.0,0.0,1.0,12.0,5.0,11.0,60.0,9.0,15.0,59.0,9.0,28.0,60.0,20.0,33.0,60.0,5.0,13.0,60.0,24.9944585,121.5443208,2020-04-11,15000000,141576,1967-11-30,2,4.0,105.95,3,2,1,Reinforced Brick,Apartment (Below 5F without Elevator),2020,19126 days,52.0,0,0,1,1,1,1,2,1
742,臺北市文山區興隆路二段217巷4弄6號,0.0,2.0,10.0,3.0,3.0,17.0,4.0,7.0,33.0,2.0,11.0,60.0,1.0,2.0,43.0,1.0,3.0,11.0,0.0,0.0,9.0,5.0,8.0,55.0,0.0,7.0,60.0,10.0,28.0,60.0,5.0,18.0,60.0,1.0,17.0,60.0,25.0019394,121.5501118,2020-04-26,23000000,160783,1972-03-08,1,4.0,143.05,5,2,3,Reinforced Brick,Apartment (Below 5F without Elevator),2020,17581 days,48.0,2,0,1,3,3,3,0,1
743,臺北市大同區民權西路122號14樓之5,2.0,4.0,6.0,9.0,12.0,18.0,4.0,12.0,14.0,2.0,20.0,25.0,4.0,14.0,21.0,4.0,39.0,60.0,2.0,17.0,44.0,2.0,17.0,26.0,10.0,16.0,26.0,7.0,35.0,50.0,11.0,40.0,60.0,8.0,47.0,59.0,25.0627316,121.5167065,2020-05-09,9400000,175177,2008-06-23,2,14.0,53.66,1,1,1,Reinforced Concrete,Studio,2020,4338 days,11.0,0,3,3,3,3,3,2,0
744,臺北市萬華區國興路1巷15號2樓之2,0.0,0.0,1.0,2.0,5.0,16.0,0.0,9.0,16.0,0.0,2.0,3.0,1.0,12.0,19.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,10.0,28.0,0.0,8.0,14.0,12.0,36.0,60.0,6.0,29.0,44.0,4.0,5.0,24.0,25.023186,121.5086519,2020-04-04,8100000,134195,1982-07-02,3,12.0,60.36,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,13791 days,37.0,2,0,2,1,1,1,2,1
745,臺北市萬華區艋舺大道275巷26號四樓,1.0,1.0,1.0,4.0,9.0,10.0,3.0,8.0,14.0,0.0,3.0,11.0,2.0,6.0,13.0,3.0,10.0,16.0,4.0,6.0,7.0,6.0,23.0,32.0,9.0,15.0,21.0,18.0,38.0,60.0,3.0,20.0,31.0,10.0,24.0,43.0,25.0336193,121.4975823,2020-05-08,15000000,201667,2019-04-16,3,15.0,74.38,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,388 days,1.0,0,2,2,3,3,3,2,0
746,臺北市文山區辛亥路4段21巷50號,0.0,2.0,11.0,0.0,0.0,13.0,1.0,1.0,33.0,0.0,2.0,60.0,0.0,1.0,41.0,0.0,0.0,18.0,0.0,0.0,13.0,0.0,1.0,58.0,0.0,6.0,60.0,4.0,22.0,60.0,0.0,4.0,60.0,0.0,3.0,60.0,25.0101014,121.5589115,2020-04-09,20580000,152829,1986-06-24,1,5.0,134.66,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,12343 days,33.0,2,0,1,3,3,3,2,1
747,臺北市文山區辛亥路4段21巷52號,0.0,2.0,12.0,0.0,0.0,15.0,1.0,1.0,33.0,0.0,2.0,60.0,0.0,1.0,41.0,0.0,0.0,18.0,0.0,0.0,13.0,0.0,1.0,58.0,0.0,6.0,60.0,4.0,23.0,60.0,0.0,4.0,60.0,0.0,3.0,60.0,25.0102772,121.558922,2020-04-09,19700000,152784,1986-06-24,2,5.0,128.94,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,12343 days,33.0,2,0,1,3,3,3,2,1
748,臺北市內湖區環山路一段１１６號四樓,1.0,1.0,6.0,1.0,2.0,9.0,1.0,5.0,18.0,2.0,4.0,37.0,2.0,3.0,15.0,0.0,0.0,5.0,0.0,4.0,26.0,2.0,11.0,45.0,0.0,6.0,47.0,10.0,32.0,60.0,2.0,10.0,60.0,0.0,5.0,36.0,25.0865908,121.5680889,2020-04-09,13980000,119355,1977-06-28,2,4.0,117.13,4,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,15626 days,42.0,2,0,1,1,1,1,2,1
750,臺北市萬華區康定路１０５號十三樓之５,0.0,3.0,3.0,4.0,15.0,16.0,2.0,4.0,12.0,7.0,10.0,19.0,4.0,11.0,22.0,6.0,27.0,28.0,3.0,24.0,28.0,8.0,20.0,25.0,7.0,30.0,38.0,11.0,37.0,60.0,9.0,14.0,27.0,23.0,40.0,48.0,25.03923,121.502326,2020-05-07,17350000,199463,2016-03-31,3,26.0,108.14,2,1,1,Other,Residential Apartment/Condo (11F+ with elevators),2020,1498 days,4.0,1,2,2,3,3,3,2,0
751,臺北市萬華區成都路１０２號十二樓之９,0.0,2.0,5.0,2.0,11.0,16.0,1.0,3.0,6.0,5.0,11.0,24.0,3.0,10.0,17.0,14.0,26.0,29.0,16.0,24.0,28.0,7.0,15.0,19.0,1.0,27.0,38.0,7.0,24.0,41.0,4.0,13.0,26.0,19.0,40.0,59.0,25.0434622,121.5022943,2020-04-17,19500000,190840,2017-04-18,3,22.0,102.18,3,2,1,Steel Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,1095 days,2.0,1,2,2,3,3,3,2,0
752,臺北市萬華區萬大路187巷3弄30號4樓,0.0,1.0,2.0,1.0,6.0,19.0,5.0,13.0,15.0,1.0,3.0,6.0,2.0,9.0,15.0,1.0,7.0,13.0,0.0,6.0,6.0,6.0,24.0,33.0,4.0,16.0,22.0,4.0,54.0,60.0,8.0,29.0,42.0,1.0,23.0,30.0,25.0286513,121.5015875,2020-03-31,3000000,96216,1975-05-08,1,5.0,31.18,1,1,1,Reinforced Concrete,Studio,2020,16399 days,44.0,2,2,2,1,1,1,2,1
