,latitude,longitude,police_500,police_1000,police_3000,hospital_500,hospital_1000,hospital_3000,shopping_mall_500,shopping_mall_1000,shopping_mall_3000,library_500,library_1000,library_3000,bus_station_500,bus_station_1000,bus_station_3000,university_500,university_1000,university_3000,primary_school_500,primary_school_1000,primary_school_3000,church_500,church_1000,church_3000,night_club_500,night_club_1000,night_club_3000,supermarket_500,supermarket_1000,supermarket_3000,subway_station_500,subway_station_1000,subway_station_3000,park_500,park_1000,park_3000
臺北市士林區小北街２８號七樓,25.0907025,121.5253154,3,5,17,1,30,60.0,7,8,24.0,0,6,22,9,14.0,46.0,9,10,43.0,1,3,19,4,23.0,60.0,2,5,14,1,7,46.0,1,2,6,5,28,60
臺北市北投區中央南路一段１０２巷１６弄１４號三樓,25.131316,121.500459,2,3,7,6,15,60.0,0,0,3.0,0,3,16,8,11.0,28.0,1,1,31.0,1,6,15,8,14.0,39.0,3,5,10,5,11,32.0,1,3,6,7,34,60
臺北市北投區石牌路一段166巷94號5樓,25.1123138,121.5150223,4,7,10,6,38,60.0,0,2,13.0,2,9,26,3,9.0,44.0,0,12,34.0,2,7,22,5,22.0,60.0,2,4,12,5,16,60.0,2,2,6,5,21,60
臺北市北投區珠海路１９號二樓,25.137971,121.502051,1,3,5,8,23,32.0,0,0,2.0,1,4,11,0,8.0,23.0,0,3,27.0,4,7,14,9,19.0,31.0,2,5,7,5,13,26.0,1,2,5,12,37,60
臺北市士林區通河東街一段６巷１０號,25.0820069,121.5178911,0,4,24,1,5,60.0,1,10,33.0,1,4,32,0,6.0,60.0,0,2,35.0,1,4,22,4,11.0,60.0,2,7,48,2,7,60.0,0,1,8,6,27,60
臺北市松山區八德路四段２６１號四樓,25.0491104,121.5653249,0,1,9,5,33,51.0,1,13,24.0,2,8,19,2,13.0,24.0,4,8,11.0,2,7,11,9,35.0,60.0,6,11,14,5,20,34.0,1,2,4,8,31,60
臺北市松山區延吉街４６巷５號六樓,25.045224,121.553346,0,5,7,15,60,60.0,3,31,46.0,1,16,24,4,21.0,40.0,3,12,16.0,0,9,14,16,58.0,60.0,11,28,41,5,19,37.0,0,3,6,10,26,55
臺北市松山區民權東路五段１２號三樓,25.0627447,121.5635789,1,5,5,3,6,23.0,1,2,10.0,1,2,4,0,4.0,12.0,0,1,3.0,3,4,6,7,13.0,21.0,0,1,5,1,12,24.0,0,0,2,6,29,53
臺北市信義區吳興街１５６巷３４號三樓,25.0284225,121.5602528,2,9,9,23,28,60.0,2,17,27.0,3,10,14,4,23.0,35.0,14,25,28.0,2,5,7,10,36.0,48.0,1,17,24,5,21,41.0,0,3,5,10,32,60
臺北市南港區中坡北路３０巷１１號四樓,25.045843,121.581276,1,4,5,18,28,34.0,3,8,9.0,4,7,12,7,15.0,18.0,0,1,5.0,2,10,13,13,31.0,47.0,2,14,15,6,20,24.0,1,3,4,17,42,60
臺北市信義區虎林街１２０巷１７９號二樓,25.0423315,121.5736836,2,3,13,8,20,26.0,0,25,38.0,4,10,14,3,24.0,31.0,1,5,8.0,2,8,10,12,37.0,52.0,5,15,29,5,23,26.0,1,4,5,10,39,60
臺北市信義區虎林街１０４巷１５３號,25.042851,121.5736308,1,3,13,8,20,37.0,0,24,36.0,4,9,14,3,25.0,30.0,1,6,8.0,3,9,10,9,36.0,52.0,4,17,30,5,24,28.0,1,4,5,10,38,60
臺北市信義區富陽街72巷13號3樓,25.0221861,121.5557746,0,3,28,1,25,60.0,1,4,60.0,1,4,59,5,12.0,60.0,3,20,60.0,0,4,34,11,28.0,60.0,2,7,60,7,21,60.0,1,2,15,7,35,60
臺北市信義區忠孝東路五段372巷28弄17號6樓,25.0386512,121.5733825,1,11,13,7,18,24.0,0,26,38.0,2,9,17,2,17.0,31.0,1,5,9.0,3,7,9,12,30.0,39.0,3,17,27,4,19,25.0,1,3,6,9,41,60
臺北市松山區南京東路四段23號11樓,25.051971,121.55042,3,5,11,15,56,60.0,12,19,41.0,6,17,23,5,18.0,42.0,2,10,38.0,3,8,11,14,50.0,60.0,4,13,35,4,23,39.0,1,2,5,10,52,60
臺北市松山區民族東路687之1號3樓,25.0635562,121.5481632,1,3,3,0,24,33.0,1,11,21.0,2,4,9,12,17.0,26.0,0,20,25.0,0,3,3,5,16.0,30.0,2,5,9,3,10,24.0,1,2,2,4,29,52
臺北市中山區松江路２２１巷２９號五樓,25.0584642,121.5357967,1,2,6,7,34,60.0,2,11,26.0,5,10,13,12,35.0,48.0,2,28,33.0,2,5,9,10,38.0,60.0,5,23,60,6,24,43.0,1,3,5,12,48,60
臺北市大同區民權西路237之1號15樓之7,25.0631256,121.5117242,6,12,17,4,18,38.0,2,12,26.0,5,12,18,7,13.0,27.0,1,6,21.0,5,9,13,8,28.0,48.0,4,10,17,0,10,27.0,1,2,5,4,21,46
臺北市萬華區民和街８１巷１３號二樓,25.0251009,121.4981852,2,4,7,7,9,18.0,0,1,5.0,2,6,8,0,8.0,17.0,1,2,2.0,6,10,12,9,21.0,30.0,1,5,7,5,19,26.0,0,0,1,7,29,60
臺北市大同區延平北路三段5號十一樓之1,25.063546,121.511289,6,12,16,4,17,38.0,1,11,24.0,4,12,18,5,14.0,30.0,1,5,22.0,4,9,14,7,29.0,47.0,3,10,16,0,10,28.0,1,2,5,5,21,47
臺北市內湖區內湖路一段７３７巷３３弄３號五樓,25.0795485,121.5789401,1,2,11,6,11,60.0,2,4,31.0,1,2,12,5,12.0,43.0,5,16,33.0,1,4,19,9,21.0,60.0,0,1,8,6,13,58.0,1,2,7,8,23,60
臺北市中山區新生北路二段６８巷８號11樓之13,25.0566792,121.5268045,2,9,16,12,56,60.0,8,27,38.0,1,12,22,3,26.0,55.0,0,9,27.0,1,7,11,9,41.0,60.0,35,60,60,4,21,31.0,0,6,6,12,44,60
臺北市中山區長安東路一段５６巷７弄２８號四樓之１,25.0470994,121.5295375,2,12,23,8,31,60.0,9,15,41.0,0,16,29,4,27.0,59.0,1,20,35.0,2,3,8,9,40.0,60.0,11,60,60,5,13,23.0,0,3,5,13,40,60
臺北市內湖區民權東路六段１８０巷４２弄９號３樓,25.0674852,121.5923373,1,1,23,14,22,60.0,1,2,38.0,2,4,20,0,2.0,60.0,1,13,34.0,1,1,29,3,5.0,60.0,0,0,16,2,3,60.0,0,0,12,5,21,60
臺北市內湖區民權東路六段１８０巷４２弄７號５樓,25.0674826,121.5923647,1,1,23,14,22,60.0,1,2,38.0,2,4,20,0,2.0,60.0,1,13,34.0,1,1,29,3,5.0,60.0,0,0,16,2,3,60.0,0,0,12,5,21,60
臺北市中山區中山北路二段２０巷７之１號,25.0534467,121.5216504,7,19,31,8,49,60.0,17,47,60.0,6,16,33,6,28.0,60.0,2,16,32.0,0,6,10,13,37.0,60.0,30,60,60,2,17,29.0,2,5,9,10,38,60
臺北市內湖區大湖山莊街63巷16號,25.086917,121.603675,1,3,11,1,2,56.0,0,0,8.0,0,0,10,2,4.0,34.0,0,1,26.0,1,1,11,4,5.0,49.0,0,2,6,2,3,38.0,1,1,6,7,26,60
臺北市內湖區大湖山莊街63巷16號2樓,25.086917,121.603675,1,3,11,1,2,56.0,0,0,8.0,0,0,10,2,4.0,34.0,0,1,26.0,1,1,11,4,5.0,49.0,0,2,6,2,3,38.0,1,1,6,7,26,60
臺北市內湖區大湖山莊街63巷16號3樓,25.086917,121.603675,1,3,11,1,2,56.0,0,0,8.0,0,0,10,2,4.0,34.0,0,1,26.0,1,1,11,4,5.0,49.0,0,2,6,2,3,38.0,1,1,6,7,26,60
臺北市內湖區大湖山莊街63巷16號4樓,25.086917,121.603675,1,3,11,1,2,56.0,0,0,8.0,0,0,10,2,4.0,34.0,0,1,26.0,1,1,11,4,5.0,49.0,0,2,6,2,3,38.0,1,1,6,7,26,60
臺北市內湖區民權東路六段１４６號七樓之１６,25.0687585,121.5894075,1,1,25,4,23,60.0,1,2,38.0,3,4,22,0,2.0,60.0,3,13,34.0,1,1,31,4,7.0,60.0,0,0,16,2,3,60.0,0,0,12,6,20,60
臺北市內湖區新豐街156號6樓之2,25.0612054,121.5855487,0,3,18,3,5,60.0,0,7,36.0,0,1,20,1,3.0,60.0,2,2,35.0,2,3,28,1,5.0,60.0,0,0,24,0,7,60.0,0,0,9,3,22,60
臺北市內湖區南京東路六段１５５號三樓,25.0566231,121.579492,1,2,4,0,5,25.0,5,17,20.0,0,2,3,0,9.0,14.0,0,0,3.0,1,3,5,2,9.0,19.0,0,3,8,2,12,20.0,0,1,1,9,29,59
臺北市萬華區東園街６６巷２４弄１０號四樓,25.0248005,121.4955213,2,3,7,8,10,11.0,0,1,3.0,2,4,6,0,3.0,13.0,0,2,2.0,3,9,12,10,20.0,23.0,3,4,6,7,15,24.0,0,0,1,10,28,56
臺北市萬華區國興路84號8樓,25.0266694,121.5061428,0,10,19,3,9,23.0,0,0,6.0,3,11,19,1,12.0,27.0,0,2,7.0,3,11,15,9,29.0,42.0,1,3,8,7,16,29.0,0,0,2,9,50,60
臺北市萬華區武成街１２５巷４弄３３號,25.0200877,121.4936321,0,3,3,0,8,8.0,0,0,1.0,0,2,4,0,2.0,3.0,0,0,2.0,0,5,10,3,12.0,15.0,0,3,4,2,9,16.0,0,0,0,6,21,45
臺北市文山區興隆路四段179巷4號5樓,24.9835925,121.5624162,0,2,18,3,5,60.0,0,0,7.0,1,8,39,0,4.0,57.0,0,5,50.0,2,6,35,7,18.0,60.0,0,1,10,4,13,60.0,0,0,9,12,31,60
臺北市文山區辛亥路五段87號4樓,24.9976716,121.55277,2,4,19,1,19,60.0,0,0,9.0,2,3,35,2,7.0,58.0,6,12,60.0,2,8,33,3,17.0,60.0,1,2,11,3,8,52.0,0,2,8,4,26,60
臺北市文山區和平東路四段８８巷９號六樓,25.0049967,121.5672183,1,2,10,0,1,52.0,0,0,3.0,1,2,29,2,5.0,36.0,0,1,49.0,1,3,23,3,10.0,60.0,0,0,10,1,1,34.0,0,2,7,8,23,60
臺北市文山區羅斯福路六段232巷18號4樓,24.9931609,121.5397095,4,4,23,10,30,60.0,0,2,17.0,1,5,38,9,17.0,60.0,2,10,60.0,3,9,42,17,29.0,60.0,0,2,13,5,12,60.0,1,2,11,8,25,60
臺北市文山區車前路15號22樓,24.9913169,121.540815,4,5,21,9,33,60.0,0,1,15.0,4,5,39,10,20.0,60.0,4,14,60.0,4,8,41,16,33.0,60.0,0,2,12,5,10,60.0,1,2,11,7,22,60
臺北市文山區政大一街２６１號三樓,24.9866194,121.5851905,0,1,5,0,1,8.0,0,0,2.0,1,9,16,1,2.0,24.0,0,3,19.0,0,2,9,0,1.0,32.0,0,0,1,0,2,16.0,0,0,3,10,19,60
臺北市文山區政大二街９１號二樓之１,24.9875902,121.5837242,0,1,5,0,1,8.0,0,0,2.0,4,9,16,1,1.0,24.0,0,7,19.0,0,2,10,0,4.0,38.0,0,0,1,1,2,17.0,0,0,3,11,20,60
臺北市文山區汀州路四段１７７號四樓,25.0043963,121.5357043,1,3,6,1,1,5.0,1,2,5.0,4,5,7,2,8.0,15.0,10,16,60.0,3,4,8,5,12.0,29.0,0,3,4,4,7,16.0,1,1,2,12,34,54
臺北市文山區景興路102巷6號三樓,24.9944585,121.5443208,4,6,22,5,13,60.0,0,1,12.0,2,6,40,9,15.0,59.0,3,14,60.0,3,9,37,20,33.0,60.0,0,2,12,5,11,60.0,1,2,10,9,28,60
臺北市文山區興隆路二段217巷4弄6號,25.0019394,121.5501118,3,3,17,1,17,60.0,0,0,9.0,1,2,43,0,7.0,60.0,2,11,60.0,4,7,33,5,18.0,60.0,1,3,11,5,8,55.0,0,2,10,10,28,60
臺北市大同區民權西路122號14樓之5,25.0627316,121.5167065,9,12,18,8,47,59.0,2,17,44.0,4,14,21,10,16.0,26.0,2,20,25.0,4,12,14,11,40.0,60.0,4,39,60,2,17,26.0,2,4,6,7,35,50
臺北市萬華區國興路1巷15號2樓之2,25.023186,121.5086519,2,5,16,4,5,24.0,0,0,0.0,1,12,19,0,8.0,14.0,0,2,3.0,0,9,16,6,29.0,44.0,0,4,5,2,10,28.0,0,0,1,12,36,60
臺北市萬華區艋舺大道275巷26號四樓,25.0336193,121.4975823,4,9,10,10,24,43.0,4,6,7.0,2,6,13,9,15.0,21.0,0,3,11.0,3,8,14,3,20.0,31.0,3,10,16,6,23,32.0,1,1,1,18,38,60
臺北市文山區辛亥路4段21巷50號,25.0101014,121.5589115,0,0,13,0,3,60.0,0,0,13.0,0,1,41,0,6.0,60.0,0,2,60.0,1,1,33,0,4.0,60.0,0,0,18,0,1,58.0,0,2,11,4,22,60
臺北市文山區辛亥路4段21巷52號,25.0102772,121.558922,0,0,15,0,3,60.0,0,0,13.0,0,1,41,0,6.0,60.0,0,2,60.0,1,1,33,0,4.0,60.0,0,0,18,0,1,58.0,0,2,12,4,23,60
臺北市內湖區環山路一段１１６號四樓,25.0865908,121.5680889,1,2,9,0,5,36.0,0,4,26.0,2,3,15,0,6.0,47.0,2,4,37.0,1,5,18,2,10.0,60.0,0,0,5,2,11,45.0,1,1,6,10,32,60
臺北市內湖區內湖路一段351巷38號2樓,25.0832583,121.5689492,2,3,12,4,6,58.0,0,4,33.0,2,4,19,2,10.0,56.0,1,10,48.0,4,6,19,4,13.0,60.0,0,0,8,3,11,57.0,1,2,7,9,39,60
臺北市內湖區內湖路一段２１７巷９號四樓,25.0834648,121.5647251,1,2,12,1,6,38.0,3,9,33.0,3,3,18,4,9.0,54.0,2,4,44.0,1,7,17,4,10.0,60.0,0,1,7,7,13,56.0,1,2,7,9,41,60
臺北市萬華區康定路１０５號十三樓之５,25.03923,121.502326,4,15,16,23,40,48.0,3,24,28.0,4,11,22,7,30.0,38.0,7,10,19.0,2,4,12,9,14.0,27.0,6,27,28,8,20,25.0,0,3,3,11,37,60
臺北市萬華區成都路１０２號十二樓之９,25.0434622,121.5022943,2,11,16,19,40,59.0,16,24,28.0,3,10,17,1,27.0,38.0,5,11,24.0,1,3,6,4,13.0,26.0,14,26,29,7,15,19.0,0,2,5,7,24,41
臺北市萬華區萬大路187巷3弄30號4樓,25.0286513,121.5015875,1,6,19,1,23,30.0,0,6,6.0,2,9,15,4,16.0,22.0,1,3,6.0,5,13,15,8,29.0,42.0,1,7,13,6,24,33.0,0,1,2,4,54,60
臺北市中山區四平街１０７號五樓之2,25.053761,121.5358244,1,3,6,7,35,60.0,3,9,43.0,3,8,15,14,33.0,50.0,4,30,44.0,2,5,10,10,44.0,60.0,12,33,60,3,19,32.0,1,3,5,16,51,60
臺北市南港區重陽路187巷8號5樓之1,25.056858,121.5981009,4,6,18,0,1,60.0,0,3,28.0,1,2,31,1,9.0,51.0,0,0,18.0,2,3,26,3,9.0,60.0,0,0,15,2,5,51.0,0,1,8,8,25,60
臺北市南港區中南街１３９號三樓,25.0517682,121.6154427,0,3,14,2,4,14.0,0,5,14.0,2,5,22,2,17.0,44.0,0,1,23.0,0,3,16,7,13.0,39.0,1,3,5,4,6,41.0,1,3,6,10,30,60
臺北市松山區敦化北路4巷31號3樓之16,25.0500981,121.5455589,2,6,8,13,53,60.0,8,33,42.0,5,17,21,10,26.0,50.0,7,32,41.0,3,7,12,13,52.0,60.0,8,28,41,6,20,36.0,1,3,6,7,56,60
臺北市松山區光復南路58巷9號5樓,25.0454936,121.5564393,0,3,8,11,60,60.0,2,19,42.0,4,14,23,0,16.0,38.0,0,8,17.0,0,5,13,12,54.0,60.0,1,25,38,3,16,35.0,1,4,5,7,27,53
臺北市松山區敦化北路１９９巷１６弄３４號二樓,25.0557989,121.5512167,1,10,11,17,53,60.0,8,16,22.0,6,18,20,8,26.0,35.0,2,9,32.0,3,8,10,10,35.0,60.0,1,10,17,6,22,34.0,1,4,4,18,51,60
臺北市信義區忠孝東路五段２３６巷３弄１９號四樓,25.040526,121.573115,1,10,13,8,18,25.0,1,27,41.0,2,10,18,4,19.0,35.0,1,5,9.0,1,8,10,10,30.0,47.0,4,19,29,4,19,27.0,1,3,5,10,39,60
臺北市北投區清江路３２號二樓,25.131183,121.5018488,2,3,11,5,14,60.0,0,0,3.0,0,3,17,6,11.0,29.0,1,1,31.0,1,6,15,8,15.0,39.0,3,5,10,5,11,34.0,1,3,6,6,37,60
臺北市北投區石牌路二段３１５巷３４弄２０號四樓,25.1230603,121.5233789,0,4,12,28,57,60.0,0,1,13.0,1,8,24,0,4.0,36.0,0,16,49.0,0,3,21,0,11.0,60.0,0,3,11,2,13,58.0,0,0,6,5,21,60
臺北市北投區清江路９１巷４號,25.1297592,121.5019749,2,3,11,3,12,60.0,0,0,3.0,0,3,17,9,11.0,29.0,1,2,31.0,0,5,15,6,14.0,41.0,3,5,10,5,11,36.0,2,3,6,8,38,60
臺北市士林區重慶北路四段２２２號七樓之３,25.085908,121.5114217,0,3,17,3,5,60.0,3,5,31.0,1,3,29,0,3.0,60.0,0,0,30.0,0,2,20,1,11.0,60.0,1,2,27,3,9,57.0,0,0,6,5,21,60
臺北市北投區溫泉路銀光巷4弄15號三樓,25.1361011,121.512945,0,1,8,3,12,60.0,0,0,3.0,0,1,18,0,1.0,26.0,1,1,37.0,0,2,16,2,9.0,47.0,0,0,11,0,2,39.0,0,0,5,7,23,60
臺北市萬華區青年路３０巷６號２樓之１,25.026021,121.504243,0,6,15,0,11,18.0,0,0,6.0,2,9,15,2,12.0,22.0,1,2,5.0,3,10,15,9,26.0,41.0,1,3,11,8,17,28.0,0,0,2,10,50,60
臺北市大安區通化街47號6樓之2,25.0307268,121.5543232,3,4,5,5,60,60.0,2,7,28.0,2,9,18,11,25.0,48.0,5,21,42.0,2,8,12,13,44.0,60.0,4,14,38,13,31,44.0,1,3,7,6,35,58
臺北市大安區復興南路二段151巷30弄27號10樓,25.0272154,121.5458247,1,3,25,8,20,60.0,3,5,60.0,4,15,60,4,26.0,60.0,12,40,60.0,2,9,40,18,46.0,60.0,2,7,60,9,27,60.0,1,4,17,11,35,60
臺北市大安區新生南路一段９７巷１３之１號五樓,25.0409869,121.5341908,3,7,12,5,22,60.0,2,18,34.0,6,14,24,8,25.0,45.0,11,18,37.0,3,4,10,11,41.0,60.0,1,6,31,3,17,29.0,1,4,7,10,39,60
臺北市大安區杭州南路二段６３號五樓,25.0300766,121.5222593,0,10,14,19,30,48.0,3,11,15.0,4,25,36,8,25.0,40.0,4,23,34.0,1,10,15,18,54.0,60.0,0,2,5,6,21,25.0,2,3,5,6,39,60
臺北市北投區西安街一段299巷4號四樓,25.1126174,121.516121,4,7,10,5,50,60.0,1,1,13.0,1,9,27,5,9.0,44.0,0,12,34.0,2,7,22,8,22.0,60.0,4,4,12,6,16,57.0,2,2,6,4,22,60
臺北市士林區天母北路28巷13號二樓,25.1201553,121.525693,0,4,10,9,60,60.0,0,4,13.0,2,8,23,1,2.0,31.0,2,8,49.0,2,6,21,3,13.0,60.0,0,4,9,5,17,52.0,0,0,5,8,25,60
臺北市中山區錦州街５０號１１樓之１１,25.0601522,121.5262997,2,4,19,28,55,60.0,6,16,34.0,4,13,21,1,22.0,42.0,4,19,27.0,2,7,13,8,41.0,60.0,34,60,60,7,20,29.0,1,4,6,10,46,60
臺北市中山區明水路６０５號４樓及４樓之１,25.0817176,121.5511381,0,1,18,2,5,60.0,3,10,40.0,2,3,26,3,11.0,60.0,0,11,60.0,2,3,23,5,12.0,60.0,0,1,11,7,11,60.0,1,2,8,9,27,60
臺北市內湖區康寧路一段１９５巷４弄１４號３樓,25.0787307,121.5961166,2,4,21,0,31,60.0,0,1,21.0,0,3,13,2,11.0,46.0,0,16,32.0,1,3,20,5,13.0,60.0,0,4,6,2,7,57.0,0,2,8,3,24,60
臺北市北投區泉源路５０號５樓之３,25.1409448,121.5092107,0,1,5,8,15,50.0,0,0,2.0,0,2,10,1,1.0,22.0,1,1,26.0,2,3,13,4,12.0,29.0,0,2,7,1,5,27.0,0,1,5,10,27,60
臺北市士林區華齡街１８５巷１０號９樓,25.0878235,121.519488,2,5,19,3,27,60.0,2,10,26.0,1,6,20,2,10.0,46.0,2,10,35.0,1,3,17,7,16.0,60.0,3,7,21,3,8,45.0,0,2,5,3,25,60
臺北市信義區基隆路二段１６５號５樓,25.0254044,121.5539621,1,4,26,4,35,60.0,2,7,60.0,1,9,60,6,19.0,60.0,3,33,60.0,0,5,36,15,42.0,60.0,3,9,60,9,29,60.0,1,3,15,9,30,60
臺北市松山區三民路１８０巷２８號２樓之３,25.0623801,121.5643767,1,4,5,4,6,23.0,1,2,10.0,1,2,4,1,4.0,10.0,0,1,3.0,3,4,5,7,15.0,21.0,0,1,6,1,12,24.0,0,0,2,7,30,49
